danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.424,0.581,8,-8.876,1,0.247,0.736,9.75e-06,0.12,0.299,168.08,audio_features,7le1UOidbpfS03K4OKyRZC,spotify:track:7le1UOidbpfS03K4OKyRZC,https://api.spotify.com/v1/tracks/7le1UOidbpfS03K4OKyRZC,https://api.spotify.com/v1/audio-analysis/7le1UOidbpfS03K4OKyRZC,182909,4,Dark Trap,8:45,,
0.7859999999999999,0.708,11,-4.209,1,0.326,0.0192,0.00394,0.498,0.373,145.941,audio_features,4rmgNL6vekBgxzzYjynJ0w,spotify:track:4rmgNL6vekBgxzzYjynJ0w,https://api.spotify.com/v1/tracks/4rmgNL6vekBgxzzYjynJ0w,https://api.spotify.com/v1/audio-analysis/4rmgNL6vekBgxzzYjynJ0w,120930,4,Dark Trap,Jesus Wept,,
0.805,0.604,11,-4.466,0,0.106,0.501,0.0,0.115,0.391,159.923,audio_features,0jmovjkvarVaUm1GXLS67C,spotify:track:0jmovjkvarVaUm1GXLS67C,https://api.spotify.com/v1/tracks/0jmovjkvarVaUm1GXLS67C,https://api.spotify.com/v1/audio-analysis/0jmovjkvarVaUm1GXLS67C,169295,4,Dark Trap,Delusions Of Grandeur,,
0.857,0.731,1,-6.354,1,0.0754,0.0822,0.000364,0.324,0.609,140.002,audio_features,0TKg8mG9qQX31U5qWoECjr,spotify:track:0TKg8mG9qQX31U5qWoECjr,https://api.spotify.com/v1/tracks/0TKg8mG9qQX31U5qWoECjr,https://api.spotify.com/v1/audio-analysis/0TKg8mG9qQX31U5qWoECjr,152880,4,Dark Trap,Naloxone,,
0.8959999999999999,0.134,7,-10.806,1,0.374,0.0809,0.42700000000000005,0.10400000000000001,0.12,201.97799999999998,audio_features,3oFWM46ktEX3YcUzTcLYRw,spotify:track:3oFWM46ktEX3YcUzTcLYRw,https://api.spotify.com/v1/tracks/3oFWM46ktEX3YcUzTcLYRw,https://api.spotify.com/v1/audio-analysis/3oFWM46ktEX3YcUzTcLYRw,133510,4,Dark Trap,Feel It Too (It's Too Much),,
0.765,0.358,6,-10.85,0,0.15,0.627,6.28e-06,0.0996,0.539,140.997,audio_features,7sDOIPf6MiNPfFbI2LNyJC,spotify:track:7sDOIPf6MiNPfFbI2LNyJC,https://api.spotify.com/v1/tracks/7sDOIPf6MiNPfFbI2LNyJC,https://api.spotify.com/v1/audio-analysis/7sDOIPf6MiNPfFbI2LNyJC,153839,4,Dark Trap,Tell Me When I'm Good Enough,,
0.897,0.5920000000000001,6,-7.921,0,0.375,0.122,0.0,0.16699999999999998,0.7340000000000001,150.148,audio_features,79u8mQeeEuC7HPJ3IL8eQa,spotify:track:79u8mQeeEuC7HPJ3IL8eQa,https://api.spotify.com/v1/tracks/79u8mQeeEuC7HPJ3IL8eQa,https://api.spotify.com/v1/audio-analysis/79u8mQeeEuC7HPJ3IL8eQa,147195,4,Dark Trap,He Got Game,,
0.8370000000000001,0.52,2,-9.885,1,0.35100000000000003,0.508,0.00587,0.369,0.615,154.026,audio_features,1ClgwVcgRJk8urWJrswJt3,spotify:track:1ClgwVcgRJk8urWJrswJt3,https://api.spotify.com/v1/tracks/1ClgwVcgRJk8urWJrswJt3,https://api.spotify.com/v1/audio-analysis/1ClgwVcgRJk8urWJrswJt3,162183,4,Dark Trap,Portola (Blood Clot!),,
0.76,0.499,1,-9.082,1,0.0855,0.145,0.00758,0.20199999999999999,0.685,146.004,audio_features,75CgFbAetbWG7wiLM8o8ao,spotify:track:75CgFbAetbWG7wiLM8o8ao,https://api.spotify.com/v1/tracks/75CgFbAetbWG7wiLM8o8ao,https://api.spotify.com/v1/audio-analysis/75CgFbAetbWG7wiLM8o8ao,144661,4,Dark Trap,Scars,,
0.857,0.506,7,-12.557,1,0.168,0.547,1.94e-06,0.127,0.64,147.98,audio_features,6OGMWDQw0oMukC3njQZKHt,spotify:track:6OGMWDQw0oMukC3njQZKHt,https://api.spotify.com/v1/tracks/6OGMWDQw0oMukC3njQZKHt,https://api.spotify.com/v1/audio-analysis/6OGMWDQw0oMukC3njQZKHt,116870,4,Dark Trap,El Paseo,,
0.61,0.745,11,-4.7860000000000005,1,0.45399999999999996,0.0022600000000000003,4.31e-05,0.38,0.6609999999999999,140.786,audio_features,59QIV9Zl0kn239iwBYr53I,spotify:track:59QIV9Zl0kn239iwBYr53I,https://api.spotify.com/v1/tracks/59QIV9Zl0kn239iwBYr53I,https://api.spotify.com/v1/audio-analysis/59QIV9Zl0kn239iwBYr53I,205558,4,Dark Trap,Nightmare From The Northside,,
0.831,0.332,8,-10.33,1,0.287,0.0983,1.82e-06,0.151,0.574,141.02,audio_features,44xPZKQvx7M3dCAkqmYhpR,spotify:track:44xPZKQvx7M3dCAkqmYhpR,https://api.spotify.com/v1/tracks/44xPZKQvx7M3dCAkqmYhpR,https://api.spotify.com/v1/audio-analysis/44xPZKQvx7M3dCAkqmYhpR,146691,4,Dark Trap,Violent Secrets,,
0.804,0.451,8,-9.504,0,0.295,0.193,2.96e-06,0.24100000000000002,0.565,147.97799999999998,audio_features,0OniZwK42VEjCORCXvfOt5,spotify:track:0OniZwK42VEjCORCXvfOt5,https://api.spotify.com/v1/tracks/0OniZwK42VEjCORCXvfOt5,https://api.spotify.com/v1/audio-analysis/0OniZwK42VEjCORCXvfOt5,181661,4,Dark Trap,Side Effects,,
0.882,0.593,3,-8.582,0,0.48100000000000004,0.516,0.000271,0.716,0.745,141.97299999999998,audio_features,3y3UcIlkLGOW5tYFM31MjX,spotify:track:3y3UcIlkLGOW5tYFM31MjX,https://api.spotify.com/v1/tracks/3y3UcIlkLGOW5tYFM31MjX,https://api.spotify.com/v1/audio-analysis/3y3UcIlkLGOW5tYFM31MjX,165724,4,Dark Trap,Carcosa,,
0.963,0.693,8,-8.37,1,0.40399999999999997,0.215,0.0,0.115,0.563,112.007,audio_features,34lWsa3tXCpARgRzqGFGZa,spotify:track:34lWsa3tXCpARgRzqGFGZa,https://api.spotify.com/v1/tracks/34lWsa3tXCpARgRzqGFGZa,https://api.spotify.com/v1/audio-analysis/34lWsa3tXCpARgRzqGFGZa,128599,4,Dark Trap,Fight Club (Psychosis),,
0.91,0.528,5,-9.201,0,0.344,0.627,2.3e-06,0.18,0.583,140.00799999999998,audio_features,454mpbyyyRM35vuUdrWRfa,spotify:track:454mpbyyyRM35vuUdrWRfa,https://api.spotify.com/v1/tracks/454mpbyyyRM35vuUdrWRfa,https://api.spotify.com/v1/audio-analysis/454mpbyyyRM35vuUdrWRfa,131877,4,Dark Trap,Percosets & Papers,,
0.757,0.6409999999999999,1,-9.375,1,0.0695,0.314,6.25e-06,0.122,0.39399999999999996,148.869,audio_features,69u18xouD7NFKLClyIdDW3,spotify:track:69u18xouD7NFKLClyIdDW3,https://api.spotify.com/v1/tracks/69u18xouD7NFKLClyIdDW3,https://api.spotify.com/v1/audio-analysis/69u18xouD7NFKLClyIdDW3,131457,4,Dark Trap,PTSD,,
0.809,0.816,11,-6.999,0,0.35700000000000004,0.149,2.58e-05,0.381,0.5489999999999999,140.02100000000002,audio_features,3dRAIP6sWH2nIEvAzhPrx9,spotify:track:3dRAIP6sWH2nIEvAzhPrx9,https://api.spotify.com/v1/tracks/3dRAIP6sWH2nIEvAzhPrx9,https://api.spotify.com/v1/audio-analysis/3dRAIP6sWH2nIEvAzhPrx9,151299,4,Dark Trap,El Guerro,,
0.813,0.521,2,-9.816,1,0.0872,0.627,0.00013000000000000002,0.475,0.684,139.964,audio_features,3OuE9lNzz30D7qJ1jO1u7U,spotify:track:3OuE9lNzz30D7qJ1jO1u7U,https://api.spotify.com/v1/tracks/3OuE9lNzz30D7qJ1jO1u7U,https://api.spotify.com/v1/audio-analysis/3OuE9lNzz30D7qJ1jO1u7U,151906,4,Dark Trap,The Devil I Know,,
0.6890000000000001,0.496,2,-9.54,1,0.0391,0.141,0.344,0.0993,0.314,134.988,audio_features,1eI4Xm3Ez0cTrYbSUhBh0V,spotify:track:1eI4Xm3Ez0cTrYbSUhBh0V,https://api.spotify.com/v1/tracks/1eI4Xm3Ez0cTrYbSUhBh0V,https://api.spotify.com/v1/audio-analysis/1eI4Xm3Ez0cTrYbSUhBh0V,172667,4,Dark Trap,Lost Child,,
0.831,0.636,9,-8.847999999999999,1,0.23,0.000916,8.5e-06,0.281,0.353,186.054,audio_features,3VWcCQGmYVUGfS5vCz8HqX,spotify:track:3VWcCQGmYVUGfS5vCz8HqX,https://api.spotify.com/v1/tracks/3VWcCQGmYVUGfS5vCz8HqX,https://api.spotify.com/v1/audio-analysis/3VWcCQGmYVUGfS5vCz8HqX,175484,4,Dark Trap,GIDDY UP!,,
0.792,0.862,6,-6.4239999999999995,0,0.428,0.0569,9.72e-06,0.18100000000000002,0.345,137.887,audio_features,1QSMyV4BAvNRwIpRzS8zWn,spotify:track:1QSMyV4BAvNRwIpRzS8zWn,https://api.spotify.com/v1/tracks/1QSMyV4BAvNRwIpRzS8zWn,https://api.spotify.com/v1/audio-analysis/1QSMyV4BAvNRwIpRzS8zWn,167027,4,Dark Trap,Now I'm Up To My Neck With Offers,,
0.6829999999999999,0.59,5,-5.12,0,0.161,0.0032600000000000003,0.0,0.23600000000000002,0.316,159.998,audio_features,587E2XaJzfaZ0X28EqWVTW,spotify:track:587E2XaJzfaZ0X28EqWVTW,https://api.spotify.com/v1/tracks/587E2XaJzfaZ0X28EqWVTW,https://api.spotify.com/v1/audio-analysis/587E2XaJzfaZ0X28EqWVTW,86021,4,Dark Trap,It's Hard To Win When You Always Lose,,
0.7609999999999999,0.684,1,-8.797,1,0.0819,0.00807,0.0,0.11699999999999999,0.184,174.03,audio_features,6SMf6mb3kG4pLSnofuuSA0,spotify:track:6SMf6mb3kG4pLSnofuuSA0,https://api.spotify.com/v1/tracks/6SMf6mb3kG4pLSnofuuSA0,https://api.spotify.com/v1/audio-analysis/6SMf6mb3kG4pLSnofuuSA0,110420,4,Dark Trap,BREAKDALAW2K16,,
0.469,0.7170000000000001,4,-4.9719999999999995,0,0.187,0.423,0.00147,0.128,0.272,163.984,audio_features,6IaQbSPciJ5iOTD1JNd3DG,spotify:track:6IaQbSPciJ5iOTD1JNd3DG,https://api.spotify.com/v1/tracks/6IaQbSPciJ5iOTD1JNd3DG,https://api.spotify.com/v1/audio-analysis/6IaQbSPciJ5iOTD1JNd3DG,130978,4,Dark Trap,Chariot Of Fire,,
0.7509999999999999,0.684,2,-6.975,0,0.0747,0.0963,0.0,0.135,0.217,199.97400000000002,audio_features,23WXRgbppbqQyfeMC8Q5mE,spotify:track:23WXRgbppbqQyfeMC8Q5mE,https://api.spotify.com/v1/tracks/23WXRgbppbqQyfeMC8Q5mE,https://api.spotify.com/v1/audio-analysis/23WXRgbppbqQyfeMC8Q5mE,173035,4,Dark Trap,Reign In Blood,,
0.862,0.716,0,-4.686,1,0.171,0.11900000000000001,0.0,0.145,0.252,215.898,audio_features,3McLVlcBNlJ6CAIcP3ZyVN,spotify:track:3McLVlcBNlJ6CAIcP3ZyVN,https://api.spotify.com/v1/tracks/3McLVlcBNlJ6CAIcP3ZyVN,https://api.spotify.com/v1/audio-analysis/3McLVlcBNlJ6CAIcP3ZyVN,111177,4,Dark Trap,Jeffer Drive,,
0.77,0.603,8,-7.354,1,0.0815,0.27899999999999997,0.0,0.124,0.135,209.93400000000003,audio_features,2EcaKs9n4CAdPCvXBuhd8l,spotify:track:2EcaKs9n4CAdPCvXBuhd8l,https://api.spotify.com/v1/tracks/2EcaKs9n4CAdPCvXBuhd8l,https://api.spotify.com/v1/audio-analysis/2EcaKs9n4CAdPCvXBuhd8l,127922,4,Dark Trap,Eclipse,,
0.797,0.516,1,-6.2860000000000005,1,0.0831,0.005379999999999999,0.431,0.0728,0.0477,219.99400000000003,audio_features,4VsMart0lkjUtyQnmxloK6,spotify:track:4VsMart0lkjUtyQnmxloK6,https://api.spotify.com/v1/tracks/4VsMart0lkjUtyQnmxloK6,https://api.spotify.com/v1/audio-analysis/4VsMart0lkjUtyQnmxloK6,169320,4,Dark Trap,$outh $ide $uicide,,
0.521,0.976,8,-2.095,1,0.155,0.03,0.0,0.319,0.419,125.087,audio_features,5sCTiqZZaV4Krw2UBfHg5F,spotify:track:5sCTiqZZaV4Krw2UBfHg5F,https://api.spotify.com/v1/tracks/5sCTiqZZaV4Krw2UBfHg5F,https://api.spotify.com/v1/audio-analysis/5sCTiqZZaV4Krw2UBfHg5F,96330,4,Dark Trap,Body Drop,,
0.5920000000000001,0.79,1,-3.408,1,0.344,0.82,0.0,0.28600000000000003,0.26,130.2,audio_features,3jPFTYD6iVB6BZEw0A8UZi,spotify:track:3jPFTYD6iVB6BZEw0A8UZi,https://api.spotify.com/v1/tracks/3jPFTYD6iVB6BZEw0A8UZi,https://api.spotify.com/v1/audio-analysis/3jPFTYD6iVB6BZEw0A8UZi,92317,4,Dark Trap,I Am Your God,,
0.775,0.713,9,-7.64,1,0.0588,0.00131,0.0989,0.147,0.22699999999999998,138.017,audio_features,4VhGpACdphsbd9XuDkllIQ,spotify:track:4VhGpACdphsbd9XuDkllIQ,https://api.spotify.com/v1/tracks/4VhGpACdphsbd9XuDkllIQ,https://api.spotify.com/v1/audio-analysis/4VhGpACdphsbd9XuDkllIQ,208696,4,Dark Trap,You Talk Too Much,,
0.736,0.5589999999999999,7,-9.225,0,0.293,0.5589999999999999,0.0009599999999999999,0.0886,0.0354,150.049,audio_features,6LsMmm02qu6SOmp9JeaIyC,spotify:track:6LsMmm02qu6SOmp9JeaIyC,https://api.spotify.com/v1/tracks/6LsMmm02qu6SOmp9JeaIyC,https://api.spotify.com/v1/audio-analysis/6LsMmm02qu6SOmp9JeaIyC,179200,4,Dark Trap,To Whom It May Concern,,
0.687,0.653,8,-8.107000000000001,1,0.0696,0.0185,0.534,0.326,0.529,151.069,audio_features,01sxqR719BG4PY2oqIlFHw,spotify:track:01sxqR719BG4PY2oqIlFHw,https://api.spotify.com/v1/tracks/01sxqR719BG4PY2oqIlFHw,https://api.spotify.com/v1/audio-analysis/01sxqR719BG4PY2oqIlFHw,130331,4,Dark Trap,Red Dot,,
0.677,0.757,1,-3.792,1,0.145,0.0445,0.405,0.0471,0.37200000000000005,178.085,audio_features,1COiNBUPlwleekIhF7LOZm,spotify:track:1COiNBUPlwleekIhF7LOZm,https://api.spotify.com/v1/tracks/1COiNBUPlwleekIhF7LOZm,https://api.spotify.com/v1/audio-analysis/1COiNBUPlwleekIhF7LOZm,142570,4,Dark Trap,GOD DAMN,,
0.72,0.628,2,-10.992,1,0.11900000000000001,0.0361,0.0161,0.0777,0.114,120.025,audio_features,505PLM3Jlpd8JdRElUQfSS,spotify:track:505PLM3Jlpd8JdRElUQfSS,https://api.spotify.com/v1/tracks/505PLM3Jlpd8JdRElUQfSS,https://api.spotify.com/v1/audio-analysis/505PLM3Jlpd8JdRElUQfSS,146000,4,Dark Trap,HALF PINT,,
0.623,0.52,9,-5.688,1,0.0318,0.134,0.0,0.2,0.302,144.894,audio_features,5fO6wfeTkBJ2vS6KGJGp0B,spotify:track:5fO6wfeTkBJ2vS6KGJGp0B,https://api.spotify.com/v1/tracks/5fO6wfeTkBJ2vS6KGJGp0B,https://api.spotify.com/v1/audio-analysis/5fO6wfeTkBJ2vS6KGJGp0B,148958,4,Dark Trap,THE FALL BEFORE THE GIVE UP (feat. Clever),,
0.757,0.625,1,-7.271,1,0.14300000000000002,0.336,0.345,0.129,0.389,146.023,audio_features,4zrYnAzX1CMRt9SoZdixMz,spotify:track:4zrYnAzX1CMRt9SoZdixMz,https://api.spotify.com/v1/tracks/4zrYnAzX1CMRt9SoZdixMz,https://api.spotify.com/v1/audio-analysis/4zrYnAzX1CMRt9SoZdixMz,172253,4,Dark Trap,Human (feat. Night Lovell),,
0.73,0.524,10,-10.731,0,0.425,0.795,0.0237,0.276,0.413,130.118,audio_features,50Ox8cLWUFuBZr3xmreDps,spotify:track:50Ox8cLWUFuBZr3xmreDps,https://api.spotify.com/v1/tracks/50Ox8cLWUFuBZr3xmreDps,https://api.spotify.com/v1/audio-analysis/50Ox8cLWUFuBZr3xmreDps,118154,4,Dark Trap,Bar Spit No Jutsu,,
0.735,0.953,5,-3.6439999999999997,1,0.17,0.5670000000000001,0.00106,0.125,0.961,135.972,audio_features,44g5nauCdQyFmcR4S0FRFj,spotify:track:44g5nauCdQyFmcR4S0FRFj,https://api.spotify.com/v1/tracks/44g5nauCdQyFmcR4S0FRFj,https://api.spotify.com/v1/audio-analysis/44g5nauCdQyFmcR4S0FRFj,112980,4,Dark Trap,Cool Guy Syndrome,,
0.728,0.451,1,-8.433,1,0.0731,0.00594,3.04e-05,0.251,0.0971,145.007,audio_features,6P2VbuoEn2k8RtECGqKrOH,spotify:track:6P2VbuoEn2k8RtECGqKrOH,https://api.spotify.com/v1/tracks/6P2VbuoEn2k8RtECGqKrOH,https://api.spotify.com/v1/audio-analysis/6P2VbuoEn2k8RtECGqKrOH,201931,4,Dark Trap,MIDNIGHT BE DA SET,,
0.578,0.61,7,-10.375,1,0.0314,0.00665,0.0,0.177,0.247,160.099,audio_features,65ydl8oApcIUC79hpY0FWh,spotify:track:65ydl8oApcIUC79hpY0FWh,https://api.spotify.com/v1/tracks/65ydl8oApcIUC79hpY0FWh,https://api.spotify.com/v1/audio-analysis/65ydl8oApcIUC79hpY0FWh,159702,4,Dark Trap,Moving on,,
0.8320000000000001,0.47,0,-11.728,1,0.22699999999999998,0.262,0.0,0.15,0.444,140.037,audio_features,6TVNw1N25XaraTHx13D7ai,spotify:track:6TVNw1N25XaraTHx13D7ai,https://api.spotify.com/v1/tracks/6TVNw1N25XaraTHx13D7ai,https://api.spotify.com/v1/audio-analysis/6TVNw1N25XaraTHx13D7ai,151058,4,Dark Trap,I Like the Pain,,
0.779,0.43799999999999994,1,-11.035,1,0.204,0.0069,8.120000000000001e-05,0.33299999999999996,0.322,149.968,audio_features,6b0Vti0WpbSPojWMekM6i4,spotify:track:6b0Vti0WpbSPojWMekM6i4,https://api.spotify.com/v1/tracks/6b0Vti0WpbSPojWMekM6i4,https://api.spotify.com/v1/audio-analysis/6b0Vti0WpbSPojWMekM6i4,195265,4,Dark Trap,Darkness Meets World,,
0.804,0.585,10,-5.82,0,0.198,0.551,0.0862,0.0747,0.505,136.938,audio_features,56mQCKL5wiEF8xL9pWRSjT,spotify:track:56mQCKL5wiEF8xL9pWRSjT,https://api.spotify.com/v1/tracks/56mQCKL5wiEF8xL9pWRSjT,https://api.spotify.com/v1/audio-analysis/56mQCKL5wiEF8xL9pWRSjT,163093,3,Dark Trap,Questioning Your Theory,,
0.852,0.377,10,-7.38,0,0.0679,0.397,0.006509999999999999,0.128,0.312,116.01100000000001,audio_features,1DNck0x9J51ZEnWHyh8JY5,spotify:track:1DNck0x9J51ZEnWHyh8JY5,https://api.spotify.com/v1/tracks/1DNck0x9J51ZEnWHyh8JY5,https://api.spotify.com/v1/audio-analysis/1DNck0x9J51ZEnWHyh8JY5,150831,4,Dark Trap,Sega Hell,,
0.606,0.879,1,-2.353,1,0.385,0.0965,0.0,0.17800000000000002,0.615,129.876,audio_features,2EJp83hBMYVWGt16Ak0gBq,spotify:track:2EJp83hBMYVWGt16Ak0gBq,https://api.spotify.com/v1/tracks/2EJp83hBMYVWGt16Ak0gBq,https://api.spotify.com/v1/audio-analysis/2EJp83hBMYVWGt16Ak0gBq,198236,4,Dark Trap,MASS EXTINCTION,,
0.424,0.406,1,-11.789000000000001,0,0.07200000000000001,0.0363,2.24e-06,0.36200000000000004,0.0799,158.946,audio_features,0yqqMHcfKKEIHMKFUHkOeU,spotify:track:0yqqMHcfKKEIHMKFUHkOeU,https://api.spotify.com/v1/tracks/0yqqMHcfKKEIHMKFUHkOeU,https://api.spotify.com/v1/audio-analysis/0yqqMHcfKKEIHMKFUHkOeU,125543,4,Dark Trap,Know Me,,
0.753,0.337,8,-15.855,1,0.39,0.0504,0.000394,0.10099999999999999,0.431,159.98,audio_features,1KyS8OVFJipPh79jQAazba,spotify:track:1KyS8OVFJipPh79jQAazba,https://api.spotify.com/v1/tracks/1KyS8OVFJipPh79jQAazba,https://api.spotify.com/v1/audio-analysis/1KyS8OVFJipPh79jQAazba,180414,4,Dark Trap,16!,,
0.509,0.542,3,-8.027000000000001,0,0.442,0.019,0.00639,0.23,0.151,195.53400000000002,audio_features,4aOOExMBUyxKnEYb39SrTg,spotify:track:4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/tracks/4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/audio-analysis/4aOOExMBUyxKnEYb39SrTg,78681,4,Dark Trap,Riot,,
0.708,0.235,11,-16.156,0,0.318,0.772,0.00238,0.10300000000000001,0.16899999999999998,139.998,audio_features,5SFTZsHW3HdCp9f1zbzitS,spotify:track:5SFTZsHW3HdCp9f1zbzitS,https://api.spotify.com/v1/tracks/5SFTZsHW3HdCp9f1zbzitS,https://api.spotify.com/v1/audio-analysis/5SFTZsHW3HdCp9f1zbzitS,120059,4,Dark Trap,Revenge,,
